Census year,Construction year,Number of floors (above ground),Predominant space use,x,y,Latitude,longitude
2017,,1,House/Townhouse,144.9294,-37.7977,-37.79765066,144.9293804
2017,2006,3,Retail - Showroom,144.9535,-37.8123,-37.81234274,144.9534678
2017,,1,House/Townhouse,144.9258,-37.7924,-37.79242938,144.9257546
2017,1910,2,Workshop/Studio,144.9591,-37.8044,-37.80441641,144.9591317
2017,,1,House/Townhouse,144.9575,-37.7934,-37.79339356,144.9574578
2017,,2,House/Townhouse,144.9572,-37.7947,-37.79471232,144.9572095
2017,2007,2,Unoccupied - Unused,144.9301,-37.7996,-37.79960343,144.9300792
2017,,2,House/Townhouse,144.9469,-37.8081,-37.80811325,144.9468701
2017,1887,2,Office,144.9613,-37.813,-37.81297003,144.9612754
2017,1910,1,House/Townhouse,144.9455,-37.7958,-37.79584192,144.9454696
2017,,2,House/Townhouse,144.9608,-37.8028,-37.80284444,144.960842
2017,,1,House/Townhouse,144.9303,-37.7984,-37.79838534,144.930311
2017,1880,2,Entertainment/Recreation - Indoor,144.9718,-37.812,-37.81200664,144.9717967
2017,,1,House/Townhouse,144.9576,-37.7951,-37.79514641,144.9575804
2017,1961,6,Unoccupied - Unused,144.9612,-37.8189,-37.81886901,144.9611848
2017,,1,House/Townhouse,144.9751,-37.7949,-37.79487227,144.9750534
2017,1870,2,House/Townhouse,144.9436,-37.804,-37.80399499,144.9436277
2017,,1,House/Townhouse,144.9739,-37.795,-37.79504997,144.9738665
2017,,1,House/Townhouse,144.945,-37.8015,-37.80150798,144.9450027
2017,1986,5,Office,144.9725,-37.8111,-37.81105603,144.9724945
2017,1959,2,House/Townhouse,144.971,-37.8102,-37.81019718,144.9709977
2017,2002,2,Unoccupied - Unused,144.9188,-37.8223,-37.8222836,144.918804
2017,1997,2,House/Townhouse,144.9238,-37.7889,-37.78893333,144.9237713
2017,,2,House/Townhouse,144.9209,-37.7973,-37.79733756,144.9208503
2017,,2,House/Townhouse,144.9656,-37.7981,-37.79811612,144.9656033
2017,2006,2,House/Townhouse,144.9418,-37.7764,-37.77635393,144.9418454
2017,1970,3,Residential Apartment,144.9853,-37.8368,-37.83679113,144.9853239
2017,2003,3,House/Townhouse,144.9204,-37.7969,-37.7968697,144.9203717
2017,,2,House/Townhouse,144.9663,-37.7972,-37.79718949,144.9663247
2017,1989,1,House/Townhouse,144.9244,-37.7893,-37.78925233,144.9243694
2017,1990,2,House/Townhouse,144.9731,-37.7981,-37.79810948,144.9731417
2017,,1,House/Townhouse,144.9454,-37.8015,-37.80150924,144.9454096
2017,,1,House/Townhouse,144.93,-37.7955,-37.79551318,144.9300403
2017,1960,3,Residential Apartment,144.9454,-37.798,-37.79802569,144.9453607
2017,,1,House/Townhouse,144.9455,-37.8059,-37.80593716,144.9454788
2017,,2,House/Townhouse,144.92,-37.7941,-37.79410876,144.919959
2017,1960,2,Entertainment/Recreation - Indoor,144.9566,-37.8057,-37.80571878,144.9565747
2017,1881,2,Hospital/Clinic,144.9519,-37.8057,-37.8056573,144.9518607
2017,1902,2,Residential Apartment,144.9683,-37.8033,-37.80328948,144.9682779
2017,1892,2,Entertainment/Recreation - Indoor,144.9576,-37.7954,-37.79539688,144.95755
2017,1992,13,Commercial Accommodation,144.9649,-37.8154,-37.81537399,144.9648906
2017,2011,2,House/Townhouse,144.9378,-37.8227,-37.82269847,144.9377764
2017,1870,2,House/Townhouse,144.9506,-37.8024,-37.80235909,144.9506085
2017,,1,Equipment Installation,144.9175,-37.8046,-37.80457673,144.9175497
2017,1960,2,Storage,144.9146,-37.801,-37.80096793,144.9145686
2017,1990,2,House/Townhouse,144.9249,-37.7904,-37.79040278,144.9248815
2017,1904,2,Storage,144.9707,-37.8199,-37.8199049,144.9706704
2017,,2,House/Townhouse,144.9472,-37.8097,-37.80971613,144.9472474
2017,,1,House/Townhouse,144.9728,-37.7946,-37.79463782,144.9728006
2017,1986,8,Parking - Commercial Covered,144.9631,-37.8181,-37.81814586,144.963058
2017,2009,1,House/Townhouse,144.9413,-37.7793,-37.77929144,144.9412562
2017,,1,House/Townhouse,144.957,-37.7964,-37.79635709,144.9570074
2017,1880,1,Manufacturing,144.9174,-37.7969,-37.79686264,144.9174305
2017,,1,House/Townhouse,144.9712,-37.7993,-37.79931604,144.9711956
2017,2000,3,House/Townhouse,144.9546,-37.8043,-37.80426184,144.9546128
2017,,1,House/Townhouse,144.932,-37.7958,-37.79576795,144.9320131
2017,1957,2,Retail - Shop,144.9652,-37.8119,-37.81186233,144.9651708
2017,,2,House/Townhouse,144.9576,-37.7951,-37.79507833,144.9575887
2017,,2,House/Townhouse,144.99,-37.8142,-37.81418509,144.9899989
2017,2009,16,Residential Apartment,144.9565,-37.821,-37.82097904,144.9565259
2017,1853,7,Educational/Research,144.9653,-37.8172,-37.81724244,144.9652976
2017,,1,House/Townhouse,144.9829,-37.8357,-37.83567274,144.9828569
2017,1925,3,Office,144.9583,-37.8015,-37.8014782,144.9583151
2017,1960,3,Parking - Commercial Covered,144.9617,-37.8141,-37.81410348,144.9617382
2017,1997,3,Residential Apartment,144.9578,-37.7928,-37.7927974,144.957836
2017,,2,House/Townhouse,144.9229,-37.7952,-37.79523655,144.9229276
2017,,2,Educational/Research,144.9612,-37.7969,-37.79688289,144.9611833
2017,,1,House/Townhouse,144.9238,-37.7942,-37.79419154,144.923823
2017,2002,1,Parking - Private Covered,144.9643,-37.8019,-37.80189616,144.9643373
2017,,1,House/Townhouse,144.952,-37.8007,-37.80073433,144.9519782
2017,1963,10,Commercial Accommodation,144.9661,-37.8075,-37.80749393,144.9661001
2017,,2,House/Townhouse,144.9512,-37.8042,-37.80422089,144.9512452
2017,,2,Educational/Research,144.9575,-37.796,-37.7959624,144.9574814
2017,,1,House/Townhouse,144.9504,-37.8006,-37.80059818,144.9503509
2017,1920,2,Office,144.9595,-37.805,-37.80498704,144.9595117
2017,,1,House/Townhouse,144.9891,-37.8117,-37.81169603,144.9890513
2017,2004,3,Residential Apartment,144.9523,-37.7996,-37.79957161,144.952267
2017,,3,Residential Apartment,144.9814,-37.8182,-37.81821759,144.981447
2017,,14,Residential Apartment,144.9694,-37.7948,-37.79475022,144.9694177
2017,,2,House/Townhouse,144.9515,-37.8035,-37.80352061,144.9515496
2017,0,1,House/Townhouse,144.9255,-37.7905,-37.79054995,144.9254711
2017,,2,House/Townhouse,144.9728,-37.7968,-37.79677787,144.9727666
2017,,1,House/Townhouse,144.9592,-37.8025,-37.80248249,144.9592204
2017,,1,House/Townhouse,144.9722,-37.7944,-37.79436883,144.9721946
2017,,1,House/Townhouse,144.9871,-37.8323,-37.8322718,144.9871193
2017,,1,House/Townhouse,144.9667,-37.7964,-37.79636057,144.9666971
2017,2012,3,House/Townhouse,144.9394,-37.8233,-37.82325203,144.9393568
2017,1996,3,House/Townhouse,144.957,-37.8048,-37.80476816,144.9570285
2017,,1,House/Townhouse,144.9248,-37.7936,-37.79364113,144.9247821
2017,,2,House/Townhouse,144.9519,-37.8035,-37.80354109,144.9518769
2017,1919,2,Unoccupied - Unused,144.9685,-37.8065,-37.80645242,144.9685037
2017,1883,2,Residential Apartment,144.9514,-37.8056,-37.80564242,144.9513738
2017,,2,House/Townhouse,144.9182,-37.793,-37.79300724,144.9182336
2017,2006,2,House/Townhouse,144.9425,-37.7768,-37.7767669,144.9424574
2017,,1,House/Townhouse,144.9545,-37.8041,-37.8041324,144.9544677
2017,1930,1,Storage,144.9328,-37.7942,-37.79421537,144.9328137
2017,,1,House/Townhouse,144.9277,-37.7986,-37.79860955,144.9277353
2017,1922,8,Entertainment/Recreation - Indoor,144.9653,-37.812,-37.81199286,144.9652667
2017,,1,House/Townhouse,144.9593,-37.8027,-37.80269861,144.9593077
2017,,1,House/Townhouse,144.9482,-37.8046,-37.80458815,144.9481513
2017,,1,House/Townhouse,144.9468,-37.8055,-37.80552756,144.9467992
2017,1901,2,Retail - Shop,144.9662,-37.8142,-37.81417663,144.9662054
2017,2002,2,Storage,144.9337,-37.8032,-37.80324607,144.9337478
2017,1999,1,House/Townhouse,144.9222,-37.7905,-37.79050547,144.9221568
2017,1900,2,Retail - Shop,144.9488,-37.8027,-37.80272733,144.948798
2017,1870,2,Entertainment/Recreation - Indoor,144.9693,-37.7971,-37.79712602,144.9692796
2017,,1,House/Townhouse,144.9712,-37.7961,-37.79609778,144.9711762
2017,2013,4,Parking - Private Covered,144.9447,-37.8068,-37.80679129,144.9447191
2017,1925,1,House/Townhouse,144.9339,-37.7903,-37.7903193,144.9339017
2017,1997,2,House/Townhouse,144.9272,-37.7895,-37.78947945,144.9272311
2017,2003,3,House/Townhouse,144.9469,-37.8093,-37.80929282,144.9469224
2017,,2,House/Townhouse,144.9229,-37.7923,-37.79229201,144.9229402
2017,1880,3,Educational/Research,144.9535,-37.8053,-37.80532573,144.9534962
2017,1920,4,Residential Apartment,144.9557,-37.815,-37.81501655,144.9556697
2017,,1,House/Townhouse,144.943,-37.7938,-37.79382797,144.9430394
2017,,1,House/Townhouse,144.9448,-37.808,-37.8079584,144.9447612
2017,1900,1,House/Townhouse,144.9283,-37.7937,-37.79374732,144.9282723
2017,1878,2,Unoccupied - Unused,144.9694,-37.7979,-37.7979495,144.9693745
2017,,2,House/Townhouse,144.9202,-37.7925,-37.79245177,144.9201581
2017,,2,House/Townhouse,144.986,-37.8293,-37.8293423,144.9860341
2017,1900,1,House/Townhouse,144.9344,-37.7919,-37.79189286,144.9343638
2017,,2,Office,144.9483,-37.8031,-37.80309742,144.9483427
2017,,3,Residential Apartment,144.9905,-37.8126,-37.81261448,144.9904954
2017,1911,4,Entertainment/Recreation - Indoor,144.9575,-37.8195,-37.81952905,144.957466
2017,2003,2,Office,144.9334,-37.7981,-37.79807223,144.9333549
2017,1930,3,Unoccupied - Unused,144.938,-37.7916,-37.79162862,144.9379816
2017,1960,6,Educational/Research,144.9587,-37.784,-37.78398285,144.9586808
2017,,1,House/Townhouse,144.9242,-37.7945,-37.7944876,144.9242228
2017,,2,House/Townhouse,144.9467,-37.8067,-37.80670308,144.9467262
2017,,2,House/Townhouse,144.929,-37.7953,-37.79531452,144.9289958
2017,,2,House/Townhouse,144.9715,-37.8007,-37.80065543,144.9714678
2017,,3,House/Townhouse,144.949,-37.8021,-37.80211174,144.9490231
2017,,2,House/Townhouse,144.9881,-37.8136,-37.81358845,144.988052
2017,,3,House/Townhouse,144.9197,-37.7938,-37.79381047,144.9196528
2017,1900,1,House/Townhouse,144.9275,-37.7901,-37.79005572,144.9275031
2017,1960,7,Parking - Commercial Covered,144.9586,-37.8258,-37.82575614,144.9586074
2017,1960,1,House/Townhouse,144.9326,-37.789,-37.78902769,144.9326421
2017,1960,5,Educational/Research,144.9646,-37.8082,-37.80821792,144.9645663
2017,2002,2,House/Townhouse,144.9532,-37.8004,-37.80041347,144.9531978
2017,,1,House/Townhouse,144.9793,-37.8345,-37.83448987,144.979285
2017,1997,2,House/Townhouse,144.9267,-37.7885,-37.78850413,144.9266849
2017,,2,House/Townhouse,144.9877,-37.8153,-37.81531508,144.987668
2017,1868,2,Hospital/Clinic,144.9684,-37.797,-37.79700684,144.9684024
2017,1994,3,Parking - Commercial Covered,144.9667,-37.7977,-37.79767485,144.9666872
2017,,1,House/Townhouse,144.922,-37.7936,-37.79358818,144.9219553
2017,2013,2,House/Townhouse,144.9308,-37.7916,-37.79160485,144.9307816
2017,1900,1,House/Townhouse,144.9339,-37.7892,-37.78919857,144.933914
2017,,1,House/Townhouse,144.9461,-37.7955,-37.79552304,144.9460839
2017,,2,House/Townhouse,144.9553,-37.7944,-37.7943525,144.9552642
2017,1884,2,Retail - Shop,144.9516,-37.8056,-37.80562839,144.9515517
2017,1990,2,Office,144.968,-37.8012,-37.80118313,144.9680423
2017,2017,2,House/Townhouse,144.9306,-37.7916,-37.79164027,144.9305688
2017,,1,Equipment Installation,144.981,-37.8258,-37.82576117,144.9810282
2017,1990,3,Office,144.9502,-37.807,-37.80702167,144.9501983
2017,,1,House/Townhouse,144.9265,-37.7945,-37.79447805,144.9264929
2017,1858,2,Entertainment/Recreation - Indoor,144.9713,-37.8128,-37.81284124,144.9713311
2017,,2,House/Townhouse,144.9203,-37.7981,-37.79809576,144.920285
2017,,2,House/Townhouse,144.9343,-37.7964,-37.79638039,144.9342824
2017,2004,3,House/Townhouse,144.9259,-37.7958,-37.79577971,144.9259484
2017,1997,2,House/Townhouse,144.9236,-37.7891,-37.78907383,144.9235509
2017,,2,House/Townhouse,144.922,-37.7925,-37.79250061,144.9219581
2017,1870,2,House/Townhouse,144.9674,-37.8053,-37.80526053,144.967357
2017,,1,House/Townhouse,144.9575,-37.7929,-37.7928865,144.9574925
2017,,1,House/Townhouse,144.9463,-37.8064,-37.80643914,144.946308
2017,1901,2,Storage,144.9712,-37.8111,-37.81112717,144.9712405
2017,1900,2,House/Townhouse,144.9287,-37.79,-37.79003693,144.9287263
2017,1890,2,Office,144.9876,-37.8164,-37.81638589,144.9876295
2017,1955,1,House/Townhouse,144.9328,-37.7902,-37.79019718,144.9327601
2017,,1,House/Townhouse,144.951,-37.7979,-37.79792747,144.9509854
2017,,3,House/Townhouse,144.922,-37.7921,-37.7921436,144.9220375
2017,,1,House/Townhouse,144.9237,-37.7943,-37.79426155,144.9236959
2017,1890,3,Entertainment/Recreation - Indoor,144.9667,-37.8044,-37.80443702,144.966702
2017,2011,10,Residential Apartment,144.9608,-37.8067,-37.80670232,144.9607536
2017,,1,House/Townhouse,144.9503,-37.8007,-37.8006804,144.9503371
2017,2011,12,Residential Apartment,144.9588,-37.8034,-37.80338509,144.9587719
2017,2000,1,Office,144.9424,-37.8019,-37.80194148,144.9424093
2017,,2,House/Townhouse,144.9535,-37.804,-37.80402652,144.9535025
2017,,1,House/Townhouse,144.9456,-37.7951,-37.79514436,144.9455949
2017,,1,House/Townhouse,144.9894,-37.8113,-37.81131367,144.989385
2017,2006,2,House/Townhouse,144.9419,-37.7762,-37.77622745,144.9418691
2017,,2,House/Townhouse,144.9688,-37.8007,-37.80071285,144.9688051
2017,,3,House/Townhouse,144.9218,-37.7906,-37.79062116,144.9217514
2017,,4,Residential Apartment,144.9846,-37.8444,-37.84441874,144.9845736
2017,2000,3,House/Townhouse,144.9208,-37.7978,-37.79779613,144.9207938
2017,1950,1,Unoccupied - Unused,144.9469,-37.8022,-37.80217374,144.9468768
2017,1884,3,House/Townhouse,144.9679,-37.8014,-37.80138248,144.9679136
2017,,2,House/Townhouse,144.9466,-37.8016,-37.80155926,144.9465959
2017,,1,House/Townhouse,144.9468,-37.8016,-37.80158366,144.9468139
2017,,2,House/Townhouse,144.9697,-37.8004,-37.80040188,144.9696545
2017,,2,House/Townhouse,144.9718,-37.7955,-37.79553545,144.9718469
2017,,2,Residential Apartment,144.976,-37.8351,-37.83508822,144.9760345
2017,,1,House/Townhouse,144.9422,-37.7943,-37.79427295,144.9421933
2017,2007,37,Parking - Private Covered,144.9621,-37.8073,-37.80728891,144.9620899
2017,,2,House/Townhouse,144.9207,-37.7913,-37.7912736,144.9207462
2017,1870,1,House/Townhouse,144.9564,-37.7941,-37.79413868,144.9563647
2017,,2,House/Townhouse,144.9718,-37.7972,-37.7971644,144.9717578
2017,1920,4,Retail - Shop,144.9612,-37.8139,-37.81385113,144.9612043
2017,,2,House/Townhouse,144.9179,-37.7953,-37.79533484,144.9178918
2017,1890,2,Residential Apartment,144.9712,-37.7952,-37.79523237,144.971175
2017,,1,House/Townhouse,144.9427,-37.8026,-37.80256574,144.9426501
2017,,2,House/Townhouse,144.9206,-37.7927,-37.79266083,144.9206334
2017,,2,House/Townhouse,144.9537,-37.8039,-37.80394629,144.9536905
2017,,2,House/Townhouse,144.9511,-37.805,-37.80501145,144.9511032
2017,1920,3,Office,144.9551,-37.8083,-37.80825493,144.9550675
2017,1960,2,House/Townhouse,144.9853,-37.837,-37.83704788,144.9852704
2017,2009,3,House/Townhouse,144.9493,-37.812,-37.81196194,144.9492896
2017,,2,House/Townhouse,144.921,-37.7914,-37.79143844,144.9209942
2017,,1,House/Townhouse,144.9213,-37.7944,-37.79437497,144.9213274
2017,2004,3,Residential Apartment,144.9262,-37.7952,-37.79519254,144.9262149
2017,1950,1,Workshop/Studio,144.9742,-37.7981,-37.79814343,144.9742276
2017,,2,House/Townhouse,144.985,-37.8126,-37.81259788,144.9850118
2017,1992,2,House/Townhouse,144.9274,-37.7886,-37.78858198,144.9273958
2017,,2,House/Townhouse,144.9179,-37.7936,-37.79358076,144.9179411
2017,,2,House/Townhouse,144.9748,-37.7961,-37.79613822,144.9748482
2017,,1,House/Townhouse,144.9231,-37.7935,-37.79347422,144.9230527
2017,,4,Educational/Research,144.9612,-37.7969,-37.79688289,144.9611833
2017,,1,House/Townhouse,144.9425,-37.7956,-37.79562663,144.9425066
2017,1910,2,Entertainment/Recreation - Indoor,144.93,-37.7942,-37.79423938,144.9299681
2017,2000,3,House/Townhouse,144.921,-37.7977,-37.79766917,144.9210144
2017,1878,2,Residential Apartment,144.9656,-37.8008,-37.80080076,144.965624
2017,,2,House/Townhouse,144.9531,-37.7967,-37.79670504,144.9531273
2017,,3,House/Townhouse,144.9645,-37.8039,-37.803909,144.9644628
2017,2009,4,House/Townhouse,144.9503,-37.8026,-37.80256446,144.9503312
2017,1855,3,Unoccupied - Unused,144.9711,-37.8139,-37.81391801,144.9710901
2017,,2,House/Townhouse,144.9473,-37.7945,-37.79447952,144.9473107
2017,2014,13,Office,144.9674,-37.8106,-37.81056736,144.9673695
2017,,1,House/Townhouse,144.9423,-37.7951,-37.79513077,144.9423251
2017,2004,20,Residential Apartment,144.9702,-37.8298,-37.82981914,144.9701752
2017,1992,2,House/Townhouse,144.9273,-37.7887,-37.78865047,144.927295
2017,2011,3,House/Townhouse,144.9381,-37.823,-37.82302899,144.9380943
2017,1870,2,House/Townhouse,144.981,-37.8364,-37.83638437,144.9809591
2017,,2,House/Townhouse,144.9423,-37.7936,-37.79362424,144.9423033
2017,1890,2,Unoccupied - Unused,144.9781,-37.809,-37.80898783,144.9781292
2017,,2,House/Townhouse,144.9883,-37.8107,-37.81069124,144.9883064
2017,,1,House/Townhouse,144.9309,-37.798,-37.79802284,144.9309024
2017,2010,3,House/Townhouse,144.941,-37.7925,-37.79254864,144.9410142
2017,,2,House/Townhouse,144.9551,-37.7945,-37.79453731,144.9550833
2017,1875,2,House/Townhouse,144.953,-37.8068,-37.80675566,144.9530032
2017,,2,House/Townhouse,144.9556,-37.7935,-37.79346663,144.95558
2017,,2,House/Townhouse,144.9653,-37.7967,-37.7966829,144.9653376
2017,,4,Commercial Accommodation,144.9905,-37.8106,-37.81058384,144.9904547
2017,2014,1,Entertainment/Recreation - Indoor,144.9671,-37.8113,-37.81129519,144.967115
2017,2009,2,Storage,144.9059,-37.8275,-37.82747834,144.9058858
2017,,2,House/Townhouse,144.9236,-37.7957,-37.79570268,144.923631
2017,1950,2,Storage,144.9455,-37.8092,-37.80920951,144.9454603
2017,1870,2,Office,144.9483,-37.7949,-37.79494667,144.948279
2017,1914,1,Office,144.9583,-37.8023,-37.80232103,144.9582846
2017,1915,1,Hospital/Clinic,144.9256,-37.7922,-37.79219908,144.925555
2017,,2,House/Townhouse,144.9791,-37.8359,-37.83593017,144.9790758
2017,,1,House/Townhouse,144.9449,-37.7921,-37.79209933,144.9449118
2017,,1,House/Townhouse,144.944,-37.8043,-37.80429983,144.9440397
2017,1890,1,Entertainment/Recreation - Indoor,144.9577,-37.8076,-37.80762482,144.9576703
2017,,2,House/Townhouse,144.9578,-37.7935,-37.7934638,144.957786
2017,,2,House/Townhouse,144.9304,-37.7955,-37.7954539,144.930435
2017,,2,House/Townhouse,144.984,-37.8351,-37.83506382,144.9839865
2017,2009,15,Residential Apartment,144.9516,-37.8116,-37.8115716,144.951613
2017,1955,1,Equipment Installation,144.9662,-37.7978,-37.79783169,144.9661982
2017,1970,1,Unoccupied - Unused,144.9454,-37.8088,-37.80884493,144.9454061
2017,1914,1,Retail - Shop,144.9583,-37.8024,-37.80236558,144.9583042
2017,,2,House/Townhouse,144.9454,-37.8082,-37.8081601,144.9454118
2017,1884,1,House/Townhouse,144.9678,-37.8015,-37.80150203,144.9678404
2017,2003,22,Student Accommodation,144.9712,-37.81,-37.80996157,144.9711505
2017,1997,2,House/Townhouse,144.9238,-37.7889,-37.78890523,144.9238154
2017,,1,House/Townhouse,144.985,-37.8441,-37.84409738,144.9850447
2017,2001,1,House/Townhouse,144.9307,-37.7891,-37.78912735,144.9306648
2017,,1,House/Townhouse,144.9749,-37.7937,-37.79365266,144.9748798
2017,2003,2,House/Townhouse,144.9177,-37.7933,-37.79331187,144.9177214
2017,,2,House/Townhouse,144.928,-37.7959,-37.79587081,144.9280148
2017,1972,5,Unoccupied - Unused,144.9661,-37.8114,-37.81144289,144.9661424
2017,2014,7,Residential Apartment,144.9518,-37.8122,-37.81219569,144.9517979
2017,2011,2,House/Townhouse,144.9377,-37.8228,-37.82277357,144.9377493
2017,1912,6,Residential Apartment,144.9658,-37.8161,-37.81606776,144.9658295
2017,,2,House/Townhouse,144.9895,-37.8152,-37.81522894,144.9894845
2017,2010,3,House/Townhouse,144.953,-37.8006,-37.80059273,144.9529692
2017,1850,2,Retail - Shop,144.9492,-37.8035,-37.80354965,144.9492152
2017,,1,House/Townhouse,144.9738,-37.7955,-37.79549835,144.9738128
2017,,3,House/Townhouse,144.9875,-37.832,-37.8320499,144.9875324
2017,,2,House/Townhouse,144.9744,-37.7988,-37.7987931,144.9744196
2017,2014,1,Entertainment/Recreation - Indoor,144.9805,-37.813,-37.81296219,144.9804598
2017,,3,House/Townhouse,144.9804,-37.837,-37.83700126,144.9804232
2017,,1,House/Townhouse,144.9572,-37.795,-37.7949566,144.9571795
2017,,2,House/Townhouse,144.9735,-37.7984,-37.79841214,144.9735248
2017,1871,2,Institutional Accommodation,144.9728,-37.7967,-37.7967124,144.9727779
2017,,1,House/Townhouse,144.9724,-37.7929,-37.79294193,144.9724415
2017,2007,9,Office,144.9454,-37.8146,-37.81455079,144.9453592
