Census year,Property ID,Base property ID,Street address,CLUE small area,Construction year,Predominant space use,x coordinate,y coordinate
2014,109110,109110,136-138 Station Street,Carlton,,Residential,144.9748,-37.7942
2014,105393,105393,68-70 King Street,Melbourne (CBD),1890,Public,144.9571,-37.8186
2014,101582,101582,57 Cardigan Street,Carlton,1896,Commercial,144.9643,-37.8054
2014,103774,103774,59 Fitzgibbon Street,Parkville,,Residential,144.9566,-37.7949
2014,102324,102324,1-3 Curran Place,North Melbourne,,Residential,144.9439,-37.7927
2014,617325,617325,65-73 Mark Street,North Melbourne,1990,Commercial,144.9376,-37.7944
2014,107680,107680,88 Powlett Street,East Melbourne,,Residential,144.986,-37.8138
2014,608614,608614,14 Garrard Street,Parkville,2006,Residential,144.9418,-37.7796
2014,108391,108391,70 Roden Street,West Melbourne (Residential),,Residential,144.9486,-37.8067
2014,102023,102023,90-96 Clowes Street,South Yarra,1969,Residential,144.985,-37.8303
2014,618219,618219,13 Serong Street,Kensington,1992,Residential,144.9255,-37.7886
2014,108889,108889,673-683 Spencer Street,West Melbourne (Residential),1950,Commercial,144.944,-37.8062
2014,105990,105990,18-20 Little La Trobe Street,Melbourne (CBD),1924,Public,144.9628,-37.8091
2014,516672,516672,60 Hayward Lane,Melbourne (CBD),1950,Residential,144.967,-37.8092
2014,105177,105177,85 Kay Street,Carlton,,Residential,144.9722,-37.7954
2014,102095,102095,401-403 Collins Street,Melbourne (CBD),1937,Commercial,144.9612,-37.8174
2014,557297,557297,107 Lothian Street,North Melbourne,,Residential,144.9447,-37.8007
2014,104887,104887,85 Hope Street,South Yarra,,Residential,144.9792,-37.8353
2014,108578,108578,252-254 Russell Street,Melbourne (CBD),1910,Unoccupied,144.9673,-37.8104
2014,105125,105125,140-142 Jolimont Road,East Melbourne,,Commercial,144.9792,-37.8173
2014,560357,559378,20-22 Network Drive,Port Melbourne,2000,Commercial,144.9018,-37.83
2014,103613,103613,309 Exhibition Street,Melbourne (CBD),1903,Public,144.9687,-37.8087
2014,111053,111053,23-25 McNamara Mews,Kensington,,Residential,144.9192,-37.7957
2014,101719,101719,82-84 Carlton Street,Carlton,,Residential,144.9713,-37.8007
2014,585142,585142,28 Rourke Lane,Kensington,2003,Residential,144.9168,-37.7933
2014,108831,108831,21 Southey Street,Kensington,,Residential,144.931,-37.7983
2014,101899,101899,23 Chelmsford Street,Kensington,,Residential,144.9327,-37.7962
2014,102186,102186,100-120 Coode Road,West Melbourne (Industrial),1990,Commercial,144.9249,-37.8115
2014,104801,104801,35 Henry Street,Kensington,,Residential,144.9275,-37.7953
2014,569239,569239,146 Kensington Road,Kensington,,Residential,144.9203,-37.7981
2014,109043,109043,154-160 Stanley Street,West Melbourne (Residential),1930,Commercial,144.9473,-37.8089
2014,103486,103486,162-164 Errol Street,North Melbourne,,Residential,144.9503,-37.8012
2014,102691,102691,387 Drummond Street,Carlton,,Residential,144.9689,-37.7966
2014,104944,104944,67-71 Hotham Street,East Melbourne,,Residential,144.9879,-37.8146
2014,108957,108957,328-348 Spencer Street,West Melbourne (Residential),1981,Public,144.9515,-37.8125
2014,111306,111306,29-33 Little Errol Street,North Melbourne,1850,Retail,144.9501,-37.8039
2014,107904,107904,453 Queensberry Street,North Melbourne,,Residential,144.9523,-37.8036
2014,108335,108335,7-9 The Righi,South Yarra,,Residential,144.9871,-37.8332
2014,108076,108076,207-213 Queen Street,Melbourne (CBD),1924,Unoccupied,144.9599,-37.8139
2014,100398,100398,7-19 Alfred Place,Melbourne (CBD),1887,Commercial,144.9699,-37.814
2014,615738,615738,80 Lambeth Street,Kensington,1985,Residential,144.9336,-37.7927
2014,109353,109353,850-852 Swanston Street,Carlton,,Residential,144.965,-37.7964
2014,101551,101551,140-142 Capel Street,North Melbourne,1920,Commercial,144.9556,-37.8047
2014,100067,100067,445-447 Abbotsford Street,North Melbourne,,Residential,144.9464,-37.7959
2014,106978,106978,279-283 Nicholson Street,Carlton,1997,Residential,144.9753,-37.7936
2014,615180,615180,44 McCracken Street,Kensington,1900,Residential,144.9275,-37.7914
2014,106881,106881,66 Neill Street,Carlton,,Residential,144.9722,-37.7936
2014,109741,109741,437-439 Victoria Street,West Melbourne (Residential),,Residential,144.9457,-37.8051
2014,101204,101204,194-200 Bourke Street,Melbourne (CBD),1964,Public,144.9673,-37.8124
2014,105164,105164,33 Kay Street,Carlton,,Residential,144.9739,-37.7955
2014,103867,103867,291 Flemington Road,North Melbourne,,Residential,144.945,-37.7922
2014,103090,103090,137-143 Elgin Street,Carlton,1980,Retail,144.9699,-37.7977
2014,105046,105046,68-70 Howlett Street,Kensington,,Residential,144.9211,-37.7907
2014,615327,615327,51A Robertson Street,Kensington,2005,Residential,144.9342,-37.7929
2014,100508,100508,330-344 Arden Street,Kensington,1950,Retail,144.935,-37.799
2014,110357,110357,71-75 City Road,Southbank,1890,Unoccupied,144.9656,-37.8223
2014,615016,615016,2 Mulgrave Street,Kensington,1900,Residential,144.9305,-37.7908
2014,105784,105784,81-83 Lothian Street,North Melbourne,1960,Retail,144.9445,-37.8014
2014,101056,101056,140 Berkeley Street,Carlton,,Residential,144.9589,-37.8023
2014,101893,101893,11 Chelmsford Street,Kensington,,Residential,144.9323,-37.7962
2014,103030,103030,2 Eades Place,West Melbourne (Residential),,Residential,144.9515,-37.8065
2014,105413,105413,18 Kipling Street,North Melbourne,,Residential,144.9426,-37.7951
2014,103924,103924,107-109 Flinders Lane,Melbourne (CBD),1920,Commercial,144.9708,-37.8156
2014,106813,106813,4 Munster Terrace,North Melbourne,,Residential,144.9424,-37.8041
2014,105397,105397,42-44 King Street,Melbourne (CBD),1883,Public,144.9573,-37.8192
2014,608450,608450,17 Parkville Avenue,Parkville,2006,Residential,144.9411,-37.7805
2014,101609,101609,199-201 Cardigan Street,Carlton,1885,Residential,144.9649,-37.8021
2014,102423,102423,20-22 David Street,Carlton,,Residential,144.9721,-37.7969
2014,105975,105975,18-22 Little Curzon Street,North Melbourne,1930,Commercial,144.9487,-37.8043
2014,618009,618009,36 Little Bendall Street,Kensington,1997,Residential,144.9235,-37.7894
2014,101690,101690,176 Cardigan Street,Carlton,,Residential,144.9657,-37.801
2014,108980,108980,85 Spring Street,Melbourne (CBD),1988,Commercial,144.9731,-37.8128
2014,104711,104711,13-25 Hawke Street,West Melbourne (Residential),1970,Commercial,144.9486,-37.8061
2014,107614,107614,16 Pitt Street,Carlton,,Residential,144.9726,-37.7956
2014,104132,104132,33 Gatehouse Drive,Kensington,1996,Residential,144.9199,-37.7921
2014,101410,101410,89 Canning Street,Carlton,,Residential,144.9727,-37.7971
2014,103645,103645,55-57 Fairbairn Drive,Kensington,,Residential,144.9195,-37.7964
2014,632881,632881,9 Augusta Avenue,Docklands,2011,Residential,144.9377,-37.816
2014,600015,600015,6 Silver Top Terrace,Carlton,2006,Residential,144.9708,-37.7995
2014,105869,105869,386-392 Little Bourke Street,Melbourne (CBD),1926,Commercial,144.9611,-37.8136
2014,107202,107202,120 Palmerston Street,Carlton,,Residential,144.9712,-37.7961
2014,104951,104951,97 Hotham Street,East Melbourne,,Residential,144.9872,-37.8147
2014,100195,100195,137-157 Adderley Street,West Melbourne (Residential),1950,Unoccupied,144.9468,-37.8101
2014,108314,108314,46-48 The Ridgeway,Kensington,,Residential,144.9248,-37.7946
2014,108311,108311,56-58 The Ridgeway,Kensington,,Residential,144.9245,-37.7947
2014,559300,559300,240-278 William Street,Melbourne (CBD),2002,Commercial,144.9577,-37.813
2014,108270,108270,21-31 Reynolds Street,North Melbourne,1980,Retail,144.9375,-37.7973
2014,623559,110484,2 Convention Centre Place,Southbank,2009,Commercial,144.9524,-37.8254
2014,100529,100529,52 Arden Street,North Melbourne,,Residential,144.9505,-37.8008
2014,106163,106163,397-399 Lygon Street,Carlton,,Residential,144.9676,-37.7952
2014,100068,100068,449-451 Abbotsford Street,North Melbourne,,Residential,144.9464,-37.7958
2014,618089,618089,1 Youlden Street,Kensington,1991,Residential,144.9264,-37.7891
2014,101793,101793,7 Chapman Street,North Melbourne,,Residential,144.9501,-37.7979
2014,104135,104135,188-198 Gatehouse Street,Parkville,1889,Public,144.9563,-37.793
2014,105850,105850,387 Little Bourke Street,Melbourne (CBD),1920,Commercial,144.9614,-37.8138
2014,532602,532602,838 Swanston Street,Carlton,,Residential,144.9649,-37.7966
2014,107139,107139,11-13 Palmerston Place,Carlton,,Residential,144.9657,-37.7958
2014,105996,105996,27 Little Leveson Street,North Melbourne,,Residential,144.9515,-37.8043
2014,111092,111092,42 McAllister Mews,Kensington,,Residential,144.9198,-37.7932
2014,110216,110216,56 Wolseley Parade,Kensington,,Residential,144.9285,-37.7964
2014,105473,105473,410-420 La Trobe Street,Melbourne (CBD),1990,Commercial,144.9571,-37.8112
2014,102754,102754,198 Drummond Street,Carlton,1860,Residential,144.9687,-37.8018
2014,638786,102203,27 Courtney Street,North Melbourne,1960,Residential,144.9535,-37.8022
2014,580224,106893,49 Princes Street,Carlton,,Public,144.9743,-37.7932
2014,103600,103600,173-175 Exhibition Street,Melbourne (CBD),1960,Public,144.97,-37.8116
2014,111254,111254,56 Gatehouse Drive,Kensington,,Residential,144.9192,-37.7928
2014,101753,101753,13 Carroll Street,North Melbourne,,Residential,144.9455,-37.7957
2014,104453,104453,163 Grattan Street,Carlton,1870,Public,144.9634,-37.8006
2014,102955,102955,272-306 Dudley Street,West Melbourne (Residential),1955,Public,144.9463,-37.8111
2014,109286,109286,211-213 Swanston Street,Melbourne (CBD),1945,Public,144.965,-37.8128
2014,103936,103936,179-181 Flinders Lane,Melbourne (CBD),1911,Retail,144.9686,-37.8162
2014,103137,103137,186 Elgin Street,Carlton,1866,Residential,144.9683,-37.797
2014,110640,110640,322-328 Albert Street,East Melbourne,,Residential,144.9804,-37.8097
2014,110079,110079,102 Westbourne Road,Kensington,,Residential,144.9213,-37.7934
2014,107896,107896,425-427 Queensberry Street,North Melbourne,1890,Unoccupied,144.9533,-37.8037
2014,100817,100817,7-11 Barrett Street,Kensington,1960,Retail,144.9346,-37.7972
2014,559389,559389,12-16 Newton Street,Kensington,,Residential,144.922,-37.7966
2014,616914,616914,91 McConnell Street,Kensington,1900,Residential,144.9292,-37.793
2014,505518,505518,268 Cardigan Street,Carlton,1901,Residential,144.9661,-37.7987
2014,110152,110152,171 Stockmans Way,Kensington,,Residential,144.918,-37.7931
2014,107750,107750,60 Provost Street,North Melbourne,,Residential,144.9463,-37.8017
2014,103251,103251,611-669 Elizabeth Street,North Melbourne,1940,Retail,144.9575,-37.8032
2014,104520,104520,77-79 Grey Street,East Melbourne,,Residential,144.9869,-37.8123
2014,107323,107323,134-140 Park Drive,Parkville,,Residential,144.9572,-37.7931
2014,100346,100346,400 Albert Street,East Melbourne,1945,Commercial,144.9776,-37.8094
2014,105173,105173,71 Kay Street,Carlton,,Residential,144.9726,-37.7954
2014,555934,555934,18 Simpson Walk,Kensington,1999,Residential,144.9175,-37.7949
2014,110574,110597,6 Westside Avenue,Port Melbourne,1990,Unoccupied,144.9188,-37.8223
2014,638784,102203,185 Howard Street,North Melbourne,2012,Residential,144.9535,-37.8022
2014,104278,104278,116-118 George Street,East Melbourne,,Residential,144.9866,-37.8151
2014,109105,109105,160 Station Street,Carlton,,Residential,144.9749,-37.7936
2014,110235,110235,12 Wolseley Parade,Kensington,,Residential,144.93,-37.7955
2014,110062,110062,42 Westbourne Road,Kensington,2001,Residential,144.9235,-37.7921
2014,573347,573347,37-39 Grattan Place,Carlton,,Residential,144.9657,-37.801
2014,106330,106330,537 Macaulay Road,Kensington,,Residential,144.9282,-37.7944
2014,586151,586151,1-7 Eades Street,East Melbourne,2003,Residential,144.9807,-37.8099
2014,615579,615579,97 Barnett Street,Kensington,1900,Residential,144.9322,-37.7943
2014,104291,104291,52 George Street,East Melbourne,,Residential,144.9887,-37.8153
2014,102032,102032,6 Clowes Street,South Yarra,,Residential,144.9871,-37.8306
2014,109174,109174,15-17 Stockmans Way,Kensington,2001,Residential,144.9226,-37.7914
2014,103953,103953,353-355 Flinders Lane,Melbourne (CBD),1910,Residential,144.9627,-37.8179
2014,615113,615113,6 Percy Street,Kensington,1900,Residential,144.9263,-37.7913
2014,106109,106109,193 Lygon Street,Carlton,1880,Retail,144.9665,-37.8011
2014,102124,102124,430-442 Collins Street,Melbourne (CBD),1965,Commercial,144.9598,-37.817
2014,107079,107079,8 Ormond Street,Kensington,,Residential,144.9303,-37.7965
2014,103589,103589,2A Erskine Lane,North Melbourne,,Residential,144.9465,-37.7946
2014,106005,106005,109-111 Little Lonsdale Street,Melbourne (CBD),1913,Public,144.9686,-37.8095
2014,100708,100708,44 Bangalore Street,Kensington,,Residential,144.9245,-37.7938
2014,104900,104900,110-112 Hope Street,South Yarra,,Residential,144.9799,-37.8348
2014,632877,632877,1 Augusta Avenue,Docklands,2011,Residential,144.9379,-37.8158
2014,108770,108770,150 Simpson Street,East Melbourne,,Residential,144.9891,-37.8113
2014,103256,103256,703-721 Elizabeth Street,Parkville,2014,Unoccupied,144.9564,-37.8002
2014,103973,103973,469-503 Flinders Street,Melbourne (CBD),,Public,144.9595,-37.8206
2014,109916,109916,226-238 Walsh Street,South Yarra,,Residential,144.9861,-37.8328
2014,111268,104201,10 Gatehouse Drive,Kensington,2007,Public,144.9194,-37.7917
2014,110371,110371,245-261 City Road,Southbank,1920,Unoccupied,144.9598,-37.8267
2014,110046,110046,47 Westbourne Road,Kensington,,Residential,144.9226,-37.7932
2014,109396,109396,240 Swanston Street,Melbourne (CBD),1859,Retail,144.9654,-37.8122
2014,100858,100858,50-56 Batman Street,West Melbourne (Residential),,Public,144.9512,-37.8105
2014,100619,100619,104-114 The Avenue,Parkville,1982,Residential,144.9575,-37.7857
2014,107569,107569,2 Peppercorn Walk,Kensington,,Residential,144.9229,-37.7921
2014,107741,107741,31 Provost Street,North Melbourne,,Residential,144.9468,-37.8022
2014,618397,618397,22 Market Street,Kensington,1997,Residential,144.9272,-37.7895
2014,111261,111261,47-49 Gatehouse Drive,Kensington,,Residential,144.9198,-37.7926
2014,101678,101678,280-284 Cardigan Street,Carlton,2000,Residential,144.9661,-37.7982
2014,109829,109829,312-316 Victoria Street,North Melbourne,,Public,144.9557,-37.8056
2014,103782,103782,92 Fitzgibbon Street,Parkville,,Residential,144.9573,-37.7939
2014,109824,109824,352-362 Victoria Street,North Melbourne,2009,Residential,144.9543,-37.8054
2014,106068,106068,22-28 Little Park Street,South Yarra,,Residential,144.9812,-37.8364
2014,616150,616150,247-263 Racecourse Road,Kensington,2013,Unoccupied,144.9327,-37.7887
2014,102864,102864,475-477 Dryburgh Street,North Melbourne,,Residential,144.9448,-37.7939
2014,608425,608425,8 Barak Street,Parkville,2006,Residential,144.9414,-37.7777
2014,104817,104817,10 Henry Street,Kensington,,Residential,144.9279,-37.7946
2014,615510,615510,78 McConnell Street,Kensington,1900,Residential,144.9285,-37.7925
2014,100683,100683,29 Bangalore Street,Kensington,,Residential,144.9252,-37.7939
2014,106125,106125,241 Lygon Street,Carlton,1880,Retail,144.9668,-37.7998
2014,615837,615837,14 McCracken Street,Kensington,1900,Residential,144.9275,-37.7902
2014,104652,104652,17-19 Hardware Lane,Melbourne (CBD),1880,Retail,144.9614,-37.8142
2014,107297,107297,155 Park Drive,Parkville,,Residential,144.9554,-37.7942
2014,108434,108434,70-74 Rosslyn Street,West Melbourne (Residential),1901,Public,144.9521,-37.8078
2014,104417,104417,34 Gower Street,Kensington,,Residential,144.928,-37.7954
2014,100464,100464,51-53 Arden Street,North Melbourne,1970,Commercial,144.9493,-37.8012
2014,106901,106901,92-94 Newman Street,Kensington,1998,Residential,144.9212,-37.7948
2014,111520,111520,73 Barry Street,Carlton,,Residential,144.9593,-37.8026
2014,104964,104964,161-163 Hotham Street,East Melbourne,,Residential,144.9848,-37.8144
2014,633952,633952,6 Scotia Street,North Melbourne,2012,Residential,144.9493,-37.8014
2014,111429,111429,65-67 Mercantile Parade,Kensington,1999,Residential,144.9214,-37.7963
2014,101520,101520,65 Capel Street,West Melbourne (Residential),1880,Residential,144.9547,-37.8066
2014,102407,102407,8 Darling Street,East Melbourne,,Residential,144.99,-37.8132
2014,627716,627716,38 South Wharf Drive,Docklands,2011,Residential,144.939,-37.8226
2014,104083,104083,143-149 Franklin Street,Melbourne (CBD),1970,Residential,144.9598,-37.8086
2014,615390,615390,86 Barnett Street,Kensington,1895,Residential,144.9317,-37.7939
2014,108120,108120,10 Radcliffe Street,West Melbourne (Industrial),1910,Commercial,144.9321,-37.8026
2014,103714,103714,158 Faraday Street,Carlton,,Residential,144.9694,-37.7986
2014,107834,107834,945 Punt Road,South Yarra,,Residential,144.9875,-37.8322
2014,110652,110652,25-29 Gardiner Street,North Melbourne,,Residential,144.9528,-37.8046
2014,617624,617624,28 Alfred Street,North Melbourne,1900,Residential,144.9408,-37.7906
